img,imgTransferSize,imgActualSize,q-75,q-70,q-50,q-30,q-10
https://www.ieee.org/,203,0.0,,,,,
icon-house-333333.gif,467,82.0,126.0,130.0,120.0,112.0,100
home-back.jpg,11371,10982.0,150.0,144.0,126.0,114.0,110
header.png,20499,20111.0,6014.0,5736.0,4940.0,3868.0,2816
content.png,577,191.0,122.0,122.0,116.0,114.0,102
bullet.png,548,162.0,88.0,90.0,82.0,78.0,68
footer.png,14279,13891.0,3040.0,2928.0,2498.0,1922.0,1436
pageTransferSize,77124,,,,,,
totalByteWeight,102675,,,,,,
