img,imgTransferSize,imgActualSize,q-75,q-70,q-50,q-30,q-10
https://www.europa.eu/,221,0.0,,,,,
logo-eu--mute.svg,3627,3247.0,,,,,
ppms.php?action_name=Language%20selection%20%7C%20European%20Union&idsite=c9513597-70e6-4b84-80c5-36f9dddf8c7c&rec=1&r=762101&h=0&m=28&s=2&url=https%3A%2F%2Feuropean-union.europa.eu%2Fselect-language%,104,43.0,72.0,72.0,72.0,72.0,72
pageTransferSize,234793,,,,,,
totalByteWeight,1089502,,,,,,
