img,imgTransferSize,imgActualSize,q-75,q-70,q-50,q-30,q-10
https://www.indiatoday.in/,88889,395024.0,,,,,
logo.png?v=1.52,4540,4098.0,2520.0,2518.0,2516.0,2514.0,2512
Ranas_1200x768_0_1200x768.jpeg?size=483:271,25318,25014.0,19382.0,18472.0,14704.0,11260.0,7362
image_1__6__1200x768.jpeg?size=237:133,7044,6748.0,6542.0,6274.0,5214.0,4120.0,2740
WhatsApp_Image_2022-04-23_at_1_1200x768.jpeg?size=237:133,5789,5512.0,4014.0,3800.0,3070.0,2356.0,1592
default-user.png,2891,2480.0,258.0,246.0,224.0,186.0,140
itg_image370x208.jpg,4867,4450.0,1164.0,1100.0,906.0,730.0,586
itg_image170x127.jpg,4561,4073.0,540.0,514.0,418.0,322.0,238
itg_image88x50.jpg,2143,1710.0,280.0,256.0,214.0,166.0,106
livedot.gif,6563,6121.0,9368.0,9072.0,7884.0,6570.0,5184
play-icon-r.png,727,295.0,240.0,234.0,218.0,202.0,180
sprite.png,1979,1545.0,1472.0,1452.0,1360.0,1272.0,1116
b2?c1=2&c2=8549097&ns__t=1650729275617&ns_c=UTF-8&cv=3.5&c8=Latest%20News%2C%20Breaking%20News%20Today%20-%20Bollywood%2C%20Cricket%2C%20Business%2C%20Politics%20-%20IndiaToday%20%7C%20IndiaToday&c7=h,189,0.0,,,,,
ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j96&tid=UA-795349-17&cid=920950078.1650729276&jid=1676244031&_u=IEBAAEAAAAAAAC~&z=1500526379,501,42.0,72.0,72.0,72.0,72.0,72
ga-audiences?t=sr&aip=1&_r=4&slf_rd=1&v=1&_v=j96&tid=UA-795349-17&cid=920950078.1650729276&jid=1676244031&_u=IEBAAEAAAAAAAC~&z=1500526379,501,42.0,72.0,72.0,72.0,72.0,72
img.png?D9v.CampID=3175&D9r.DeviceID=true&D9c=ftImp&D9v.CCampID=162488&D9c.placementId=6374295&D9v.gdpr=${GDPR}&D9v.gdpr_consent=${GDPR_CONSENT_78}&D9v.us_privacy=${US_PRIVACY}&cb=%%CACHEBUSTER%%,899,70.0,,,,,
